anchor_seq,query_seq,anchor_idx,query_idx,num_matches,num_inliers
0,10,1300,21700,137,84
4,10,8800,21700,1057,954
4,10,8750,21700,1069,946
4,10,8700,21700,969,887
0,10,1550,21750,127,98
0,10,1850,21750,139,86
0,10,1250,21750,76,71
4,10,8700,21750,1067,1044
4,10,8650,21750,1002,943
4,10,8750,21750,1076,927
0,10,1850,21800,124,78
0,10,1800,21800,110,64
0,10,1750,21800,88,55
4,10,9500,21800,1342,896
4,10,8500,21800,921,881
4,10,8400,21800,1092,869
0,10,1850,21850,126,79
0,10,1800,21850,98,66
0,10,1750,21850,95,59
4,10,8400,21850,1072,962
4,10,8650,21850,917,901
4,10,8500,21850,888,861
0,10,1850,21900,132,72
0,10,1800,21900,87,45
0,10,1750,21900,67,42
4,10,8400,21900,1099,1038
4,10,8350,21900,1079,921
4,10,8300,21900,960,864
0,10,1850,21950,116,62
0,10,1750,21950,123,60
0,10,1800,21950,125,52
4,10,8350,21950,1171,1049
4,10,8250,21950,1163,1025
4,10,8400,21950,1081,1003
4,11,8300,22000,1279,1206
4,11,8200,22000,1158,1126
4,11,8250,22000,1327,1117
4,11,9950,22050,1294,1218
4,11,8250,22050,1325,1189
4,11,8200,22050,1215,1058
4,11,8250,22100,1591,1517
4,11,8200,22100,1605,1501
4,11,9950,22100,1509,1499
4,11,9950,22150,1737,1582
4,11,8200,22150,1677,1575
4,11,9900,22150,1621,1422
4,11,9900,22200,1893,1719
4,11,9950,22200,1602,1541
4,11,9850,22200,1649,1511
4,11,9850,22250,1987,1779
4,11,9900,22250,1688,1662
4,11,9800,22250,1744,1596
4,11,9800,22300,2013,1870
4,11,9750,22300,1652,1586
4,11,9850,22300,1785,1577
4,11,9800,22350,1750,1685
4,11,9750,22350,1756,1668
4,11,8000,22350,1437,1353
4,11,9750,22400,1692,1388
4,11,9650,22400,1595,1366
4,11,9700,22400,1661,1331
4,11,9650,22450,1911,1624
4,11,9700,22450,1537,1412
4,11,9600,22450,1456,1336
4,11,9600,22500,1713,1556
4,11,9550,22500,1522,1440
4,11,9650,22500,1608,1439
4,11,9550,22550,1592,1535
4,11,9500,22550,1719,1446
4,11,9600,22550,1584,1393
4,11,9550,22600,1363,1354
4,11,9500,22600,1455,1231
4,11,9400,22600,1443,1207
4,11,9500,22650,1409,1364
4,11,9400,22650,1402,1217
4,11,9450,22650,1373,1201
4,11,9400,22700,1442,1283
4,11,9450,22700,1258,1243
4,11,9350,22700,1370,1223
4,11,9350,22750,1260,1219
4,11,9400,22750,1185,1159
4,11,9450,22750,1144,963
4,11,9350,22800,1279,1193
4,11,9300,22800,1203,1144
4,11,9400,22800,1192,1113
4,11,9300,22850,1268,1085
4,11,9350,22850,1223,1047
4,11,9250,22850,1165,1025
4,11,9200,22900,1236,1105
4,11,9250,22900,1174,1015
4,11,9300,22900,1132,929
4,11,9200,22950,1322,1276
4,11,9150,22950,1352,1253
4,11,9250,22950,1112,1069
4,11,9150,23000,1393,1364
4,11,9100,23000,1346,1211
4,11,9050,23000,1247,1098
4,11,9050,23050,1403,1369
4,11,9100,23050,1376,1326
4,11,9150,23050,1276,1222
4,11,9000,23100,1361,1189
4,11,8950,23100,1162,1054
4,11,9050,23100,1231,1020
4,11,8900,23150,1374,1334
4,11,9000,23150,1258,1170
4,11,8950,23150,1265,1106
4,11,8900,23200,1275,1140
4,11,8850,23200,1114,1004
4,11,8950,23200,1000,891
4,11,8900,23250,995,975
4,11,8800,23250,925,854
4,11,8850,23250,863,809
4,11,8800,23300,878,827
4,11,8700,23300,921,817
4,11,8600,23300,912,810
4,11,8700,23350,1019,920
4,11,8600,23350,1086,918
4,11,9500,23350,1037,869
4,11,8600,23400,1065,1035
4,11,9550,23400,1367,877
4,11,8500,23400,961,814
4,11,9550,23450,1405,1045
4,11,8500,23450,972,895
4,11,8600,23450,818,710
4,11,8400,23500,1057,904
4,11,8500,23500,984,892
4,11,8550,23500,954,891
4,11,8400,23550,1117,980
4,11,8350,23550,1125,938
4,11,8600,23550,943,831
4,11,8350,23600,1060,941
4,11,8400,23600,963,852
4,11,8300,23600,923,802
4,11,8250,23650,1187,1005
4,11,8300,23650,1189,1002
4,11,8200,23650,987,863
4,11,8250,23700,1400,1377
4,11,8200,23700,1263,1169
4,11,9950,23700,1178,1122
4,11,9950,23750,1310,1257
4,11,8250,23750,1406,1181
4,11,8200,23750,1296,1109
4,11,8100,23800,1031,956
4,11,8150,23800,1002,918
4,11,8550,23800,884,787
4,11,8550,23850,938,795
4,11,8600,23850,802,672
4,11,8650,23850,767,669
4,11,8550,23900,724,639
4,11,8600,23900,694,619
4,11,8650,23900,670,548
4,11,8550,23950,704,614
4,11,8600,23950,663,511
4,11,8650,23950,574,482
4,12,8350,24000,605,551
4,12,8250,24000,581,538
4,12,8550,24000,683,521
4,12,8250,24050,669,607
4,12,8350,24050,673,566
4,12,8150,24050,623,560
4,12,8350,24100,637,556
4,12,8250,24100,607,498
4,12,8150,24100,572,491
4,12,8250,24150,518,419
4,12,8450,24150,533,399
4,12,8400,24150,475,395
4,12,8450,24200,495,377
4,12,8350,24200,429,343
4,12,8550,24200,466,333
4,12,8450,24250,441,341
4,12,8400,24250,404,300
4,12,8600,24250,411,291
4,12,8450,24300,316,237
4,12,8400,24300,281,206
4,12,8550,24300,307,197
4,12,8600,24350,339,222
4,12,8550,24350,339,213
4,12,8650,24350,339,202
4,12,8400,24400,157,75
4,12,8550,24400,217,61
4,12,8450,24400,145,59
4,12,8550,24450,312,186
4,12,8600,24450,231,150
4,12,8650,24450,276,148
4,12,8550,24500,257,151
4,12,8450,24500,228,150
4,12,8400,24500,210,138
4,12,8600,24550,207,146
4,12,8350,24550,205,137
4,12,8450,24550,202,133
4,12,8250,24600,138,82
4,12,8650,24600,131,80
4,12,8550,24600,136,79
4,12,8600,24650,88,53
4,12,8200,24650,134,50
4,12,8550,24650,84,48
4,12,8550,24700,152,92
4,12,8500,24700,135,83
4,12,8600,24700,127,71
4,12,8350,24750,84,42
4,12,8450,24750,69,41
4,12,8400,24750,73,38
4,12,8400,24800,102,63
4,12,8450,24800,114,63
4,12,8600,24800,101,63
4,12,8400,24850,95,56
4,12,8450,24850,98,54
4,12,8600,24850,90,52
4,12,8500,24900,116,89
4,12,8400,24900,107,77
4,12,8550,24900,98,77
4,12,8450,24950,265,209
4,12,8650,24950,275,174
4,12,8400,24950,191,159
4,12,8650,25000,279,192
4,12,8450,25000,237,187
4,12,8400,25000,181,156
4,12,8650,25050,295,205
4,12,8550,25050,229,150
4,12,8450,25050,192,131
4,12,8650,25100,268,165
4,12,8700,25100,218,136
4,12,8600,25100,209,131
4,12,8650,25150,225,134
4,12,8700,25150,189,123
4,12,8350,25150,148,116
4,12,8700,25200,176,105
4,12,8650,25200,148,90
4,12,8750,25200,123,60
4,12,8650,25250,174,45
4,12,8600,25250,109,31
4,12,9850,25250,69,30
4,12,8750,25300,151,42
4,12,9250,25300,70,41
4,12,8550,25300,176,36
4,12,8700,25350,145,75
4,12,8650,25350,161,70
4,12,8750,25350,132,56
4,12,8100,25400,112,39
4,12,8450,25400,94,39
4,12,8550,25400,157,39
4,12,8700,25450,138,61
4,12,8650,25450,112,52
4,12,8900,25450,85,46
4,12,8700,25500,151,103
4,12,8650,25500,144,88
4,12,9000,25500,177,80
4,12,8650,25550,150,98
4,12,8800,25550,349,92
4,12,8700,25550,146,73
4,12,8650,25600,154,101
4,12,8800,25600,383,91
4,12,8700,25600,145,82
4,12,8800,25650,536,158
4,12,8650,25650,161,102
4,12,8700,25650,163,90
4,12,8650,25700,172,117
4,12,8800,25700,399,107
4,12,8700,25700,142,83
4,12,8800,25750,481,123
4,12,8650,25750,162,114
4,12,8700,25750,151,91
4,12,8650,25800,176,121
4,12,8800,25800,299,88
4,12,8550,25800,128,82
4,12,8700,25850,127,54
4,12,8150,25850,125,50
4,12,8350,25850,114,42
4,12,8650,25900,189,104
4,12,8550,25900,170,94
4,12,8700,25900,125,75
4,12,8650,25950,200,110
4,12,8550,25950,182,87
4,12,8400,25950,119,72
7,14,14550,28000,464,392
7,14,14500,28000,433,381
7,14,14450,28000,413,368
7,14,14950,28050,384,251
7,14,15150,28050,398,207
7,14,14500,28050,270,179
7,14,14950,28100,374,213
7,14,15150,28100,361,171
7,14,14250,28100,213,141
7,14,14950,28150,489,309
7,14,15150,28150,454,200
7,14,15450,28150,201,134
7,14,14950,28200,511,270
7,14,15150,28200,511,239
7,14,15350,28200,205,137
7,14,14950,28250,631,450
7,14,15150,28250,552,317
7,14,14850,28250,370,243
7,14,14950,28300,612,388
7,14,15150,28300,536,324
7,14,14900,28300,604,322
7,14,14900,28350,890,568
7,14,14850,28350,892,442
7,14,14950,28350,644,411
7,14,14850,28400,1105,576
7,14,14900,28400,889,559
7,14,14700,28400,903,545
7,14,14700,28450,1344,951
7,14,14650,28450,1140,827
7,14,14550,28450,993,814
7,14,14700,28500,1456,1132
7,14,14850,28500,1438,932
7,14,14650,28500,1253,889
7,14,14700,28550,1445,1253
7,14,14750,28550,1383,1060
7,14,14800,28550,1389,1049
7,14,14800,28600,1457,1205
7,14,14750,28600,1379,1161
7,14,14700,28600,1460,1116
7,14,14700,28650,1708,1378
7,14,14750,28650,1593,1259
7,14,14800,28650,1569,1154
7,14,14850,28700,1780,1348
7,14,14800,28700,1579,1338
7,14,14700,28700,1584,1275
7,14,14850,28750,1768,1329
7,14,14800,28750,1567,1239
7,14,14750,28750,1325,1076
7,14,14850,28800,1731,1322
7,14,14800,28800,1488,1191
7,14,14750,28800,1332,1039
7,14,14850,28850,1830,1341
7,14,14800,28850,1338,1090
7,14,14900,28850,1319,934
7,14,14850,28900,1773,1281
7,14,14900,28900,1534,1132
7,14,14800,28900,1143,801
7,14,14900,28950,1820,1377
7,14,14850,28950,1554,1181
7,14,14950,28950,1157,915
7,14,14900,29000,1723,1420
7,14,14950,29000,1455,1209
7,14,15150,29000,923,746
7,14,15050,29050,837,745
7,14,15000,29050,867,680
7,14,15100,29050,630,490
7,14,14150,29100,307,257
7,14,14300,29100,327,247
7,14,14100,29100,288,238
7,14,14300,29150,371,268
7,14,14350,29150,345,243
7,14,14150,29150,332,241
7,14,14100,29200,398,249
7,14,14300,29200,356,247
7,14,14050,29200,420,246
7,14,14050,29250,468,306
7,14,14100,29250,346,234
7,14,14200,29250,329,218
7,14,14050,29300,528,285
7,14,14250,29300,386,190
7,14,14200,29300,348,151
7,14,14050,29350,549,343
7,14,14000,29350,416,246
7,14,14150,29350,297,193
7,14,14050,29400,533,356
7,14,14000,29400,460,332
7,14,14100,29400,423,277
7,14,14000,29450,342,187
7,14,14050,29450,252,172
7,14,14150,29450,263,137
7,14,14150,29500,310,157
7,14,15150,29500,279,148
7,14,14050,29500,208,107
7,14,14400,29550,222,146
7,14,14350,29550,196,75
7,14,14150,29550,180,70
7,14,14400,29600,181,76
7,14,14350,29600,191,74
7,14,14450,29600,161,53
7,14,14400,29650,449,247
7,14,14600,29650,130,58
7,14,14650,29650,109,53
7,14,14400,29700,137,69
7,14,15150,29700,102,48
7,14,15950,29700,50,31
7,14,14400,29750,149,50
7,14,15100,29750,62,39
7,14,15050,29750,98,34
7,14,14400,29800,153,81
7,14,14800,29800,76,44
7,14,14550,29800,108,37
7,14,14400,29850,200,131
7,14,14300,29850,185,49
7,14,14200,29850,81,32
7,14,14300,29900,195,63
7,14,14400,29900,105,28
7,14,15400,29900,49,25
7,14,14150,29950,171,69
7,14,14350,29950,172,48
7,14,14400,29950,217,41
13,15,26900,30000,1716,1627
13,15,26950,30000,1711,1491
13,15,26800,30000,1253,1137
13,15,26900,30050,1756,1601
13,15,26950,30050,1651,1379
13,15,27000,30050,1290,1025
13,15,26950,30100,1485,1396
13,15,27000,30100,1455,1332
13,15,26900,30100,922,895
13,15,26950,30150,1248,1156
13,15,27000,30150,1268,1125
13,15,26900,30150,661,573
13,15,27000,30200,1433,1333
13,15,27100,30200,1301,1232
13,15,27150,30200,1234,1019
13,15,27100,30250,1586,1559
13,15,27200,30250,1724,1530
13,15,27250,30250,1541,1357
13,15,27200,30300,1871,1676
13,15,27250,30300,1666,1632
13,15,27150,30300,1601,1409
13,15,27200,30350,1672,1598
13,15,27250,30350,1555,1424
13,15,27300,30350,1572,1310
13,15,27300,30400,1546,1426
13,15,27350,30400,1416,1334
13,15,27250,30400,1481,1323
13,15,27350,30450,1743,1664
13,15,27400,30450,1666,1465
13,15,27300,30450,1789,1448
13,15,27350,30500,1648,1511
13,15,27400,30500,1632,1389
13,15,27300,30500,1320,1316
13,15,27400,30550,1492,1331
13,15,27350,30550,1275,1272
13,15,27450,30550,1379,1221
13,15,27500,30600,1553,1425
13,15,27450,30600,1462,1310
13,15,27400,30600,1314,1237
13,15,27500,30650,1574,1348
13,15,27450,30650,1257,1215
13,15,27550,30650,1533,1188
13,15,27600,30700,1422,1261
13,15,27550,30700,1398,1256
13,15,27500,30700,1209,1166
13,15,27600,30750,1444,1284
13,15,27650,30750,1298,1143
13,15,27700,30750,1258,1100
13,15,27650,30800,1477,1364
13,15,27700,30800,1520,1275
13,15,27750,30800,1475,1227
13,15,27700,30850,1520,1466
13,15,27750,30850,1550,1302
13,15,27650,30850,1286,1192
13,15,27800,30900,1444,1357
13,15,27700,30900,1208,1141
13,15,27750,30900,1272,1062
13,15,27800,30950,1631,1560
13,15,27700,30950,1126,1053
13,15,27750,30950,1163,1050
13,15,27800,31000,1392,1335
13,15,27750,31000,1092,1034
13,15,27700,31000,1043,999
13,15,27800,31050,1164,1143
13,15,27750,31050,1186,1097
13,15,27700,31050,1075,922
13,15,27700,31100,826,812
13,15,27750,31100,873,766
13,15,27800,31100,784,686
13,15,27750,31150,655,584
13,15,27700,31150,644,516
13,15,27800,31150,541,469
13,15,27750,31200,400,306
13,15,27700,31200,415,305
13,15,27800,31200,326,264
13,15,27800,31250,193,107
13,15,27700,31250,174,82
13,15,27000,31250,152,66
13,15,27700,31300,350,91
13,15,27800,31300,276,83
13,15,27650,31300,303,82
13,15,27550,31350,256,64
13,15,27600,31350,172,60
13,15,27650,31350,144,48
13,15,27900,31400,112,38
13,15,26800,31400,99,32
13,15,26450,31400,57,29
13,15,26300,31450,63,35
13,15,27100,31450,71,28
13,15,27000,31450,68,26
13,15,27750,31500,290,44
13,15,27700,31500,198,42
13,15,27300,31500,106,40
13,15,27300,31550,89,43
13,15,27450,31550,91,30
13,15,27200,31550,89,21
13,15,27800,31600,282,68
13,15,27750,31600,243,55
13,15,27600,31600,203,47
13,15,27750,31650,234,53
13,15,27700,31650,214,52
13,15,27450,31650,96,30
13,15,27700,31700,484,112
13,15,27750,31700,486,95
13,15,27550,31700,153,74
13,15,27650,31750,432,148
13,15,27550,31750,364,133
13,15,27700,31750,471,115
13,15,27750,31800,493,148
13,15,27550,31800,459,129
13,15,27650,31800,450,126
13,15,27650,31850,515,155
13,15,27750,31850,557,112
13,15,27550,31850,346,67
13,15,27650,31900,394,115
13,15,27550,31900,323,99
13,15,27750,31900,446,92
13,15,27750,31950,377,140
13,15,27650,31950,217,80
13,15,27550,31950,206,67
4,19,8050,38000,1020,793
4,19,9700,38000,948,656
4,19,8150,38000,724,619
4,19,9700,38050,1159,918
4,19,8050,38050,1011,734
4,19,8000,38050,997,731
4,19,9700,38100,1115,852
4,19,8000,38100,966,758
4,19,9750,38100,1118,714
4,19,8050,38150,1092,843
4,19,9700,38150,1104,809
4,19,8000,38150,1016,771
4,19,9700,38200,1179,959
4,19,8050,38200,939,722
4,19,9750,38200,1123,715
4,19,9700,38250,1251,848
4,19,9600,38250,771,624
4,19,9650,38250,780,555
4,19,9700,38300,1324,993
4,19,9750,38300,1056,666
4,19,9600,38300,846,636
4,19,9700,38350,1336,965
4,19,9650,38350,933,666
4,19,9600,38350,813,613
4,19,9700,38400,1342,971
4,19,9750,38400,1104,797
4,19,9600,38400,806,671
4,19,9700,38450,1347,1077
4,19,9750,38450,1135,834
4,19,9650,38450,989,762
4,19,9700,38500,1409,1186
4,19,9750,38500,1096,751
4,19,9600,38500,962,748
4,19,9700,38550,1346,973
4,19,9650,38550,891,721
4,19,9600,38550,865,709
4,19,9700,38600,1221,987
4,19,9600,38600,806,726
4,19,9650,38600,826,704
4,19,9700,38650,1135,915
4,19,9600,38650,828,774
4,19,9650,38650,772,683
4,19,9700,38700,972,774
4,19,9600,38700,782,721
4,19,9400,38700,709,600
4,19,9700,38750,1000,868
4,19,9600,38750,752,583
4,19,9350,38750,589,528
4,19,9700,38800,880,772
4,19,9600,38800,774,620
4,19,9650,38800,636,619
4,19,9700,38850,916,784
4,19,9600,38850,734,687
4,19,9650,38850,638,537
4,19,9700,38900,885,796
4,19,9600,38900,738,619
4,19,9650,38900,627,553
4,19,9700,38950,919,782
4,19,9600,38950,654,600
4,19,9650,38950,611,526
4,19,9700,39000,908,793
4,19,9600,39000,587,489
4,19,9650,39000,541,489
4,19,9700,39050,886,841
4,19,9600,39050,573,495
4,19,9650,39050,515,446
4,19,9700,39100,807,731
4,19,9600,39100,505,417
4,19,9650,39100,482,401
4,19,9700,39150,713,601
4,19,8000,39150,484,407
4,19,9750,39150,443,377
4,19,9700,39200,676,611
4,19,8000,39200,511,433
4,19,9750,39200,460,420
4,19,9700,39250,668,637
4,19,8000,39250,507,460
4,19,9750,39250,447,414
4,19,9700,39300,620,554
4,19,8000,39300,501,449
4,19,9750,39300,453,421
4,19,9700,39350,594,562
4,19,8000,39350,447,371
4,19,9750,39350,385,341
4,19,9700,39400,571,559
4,19,8000,39400,408,351
4,19,9750,39400,370,304
4,19,9700,39450,543,525
4,19,8000,39450,466,427
4,19,9750,39450,416,332
4,19,9700,39500,496,398
4,19,9750,39500,395,343
4,19,8000,39500,412,326
4,19,9700,39550,517,419
4,19,8000,39550,439,368
4,19,9750,39550,387,312
4,19,9700,39600,502,448
4,19,8000,39600,412,380
4,19,9750,39600,379,314
4,19,9700,39650,402,347
4,19,8000,39650,370,323
4,19,9750,39650,357,317
4,19,9700,39700,400,335
4,19,8000,39700,352,318
4,19,9750,39700,336,306
4,19,9700,39750,407,381
4,19,9750,39750,347,314
4,19,8000,39750,347,313
4,19,9750,39800,340,300
4,19,9700,39800,382,289
4,19,8000,39800,370,288
4,19,9700,39850,400,359
4,19,9750,39850,347,310
4,19,8000,39850,353,304
4,19,9750,39900,336,315
4,19,9700,39900,355,300
4,19,8000,39900,335,290
4,19,8000,39950,348,291
4,19,9700,39950,351,286
4,19,9650,39950,339,270
20,21,41950,42000,1327,1277
20,21,41900,42000,989,894
20,21,41850,42000,942,856
20,21,41950,42050,1140,1016
20,21,41900,42050,869,776
20,21,41850,42050,874,740
20,21,41950,42100,796,640
20,21,41850,42100,722,592
20,21,41900,42100,664,581
20,21,41850,42150,605,515
20,21,41950,42150,578,436
20,21,41750,42150,525,421
20,21,41800,42200,452,371
20,21,41750,42200,429,362
20,21,41950,42200,447,337
20,21,41800,42250,296,251
20,21,41750,42250,299,246
20,21,41950,42250,267,237
20,21,41650,42300,324,222
20,21,41750,42300,204,177
20,21,41550,42300,282,172
20,21,41700,42350,245,206
20,21,41800,42350,225,202
20,21,41600,42350,336,194
20,21,41700,42400,223,181
20,21,41650,42400,322,180
20,21,41750,42400,205,155
